6,40.666841932418635,127.96711464442868,2492,0.001735580715562588,2
6,178.0334243774414,121.42374038696289,19,0.001278996467590332,2
6,276.6244201660156,120.69264221191406,17,0.0015361309051513672,2
6,338.9921875,118.09375,8,0.06447696685791016,2
6,589,123.5,2,0,
6,60.0546875,122.5859375,8,0,2
6,90.1428611278534,109.71428680419922,24,0,2
6,170.546875,124.40625,7,0.00012993812561035156,2
6,551.25,65,3,0,2
6,78.32288606697693,101.34891776461154,37,3.0699550239369273,2
6,90.1428611278534,109.71428680419922,24,0,2
6,50.8125,73.6875,5,0,2
6,90.1428611278534,109.71428680419922,24,0,2
17,56.40625,97.90625,9,-1,2
6,1121.6799598517023,74.63207668025852,6732,0.0011609089216586435,2
6,52.15153503417969,98.31230926513672,18,1.9267766624689102,2
6,666.4271263745877,97.10770335686965,513,0.0014053243057545212,2
6,60.25,125.75,3,0,2
17,442.7213478088379,2,20,-1,2
6,50.8125,75.0625,5,0,2
17,341.9375,255,6,-1,2
6,46.5,123.5,2,0,2
17,272,2,1,-1,2
17,142.28125,255,6,-1,2
17,189.75,255,4,-1,2
17,397.0625,255,7,-1,2
6,46.5,96,2,0,2
6,46.5,96,2,0,2
6,677.25,128,5,0,1
6,558.9031306961352,95.28943096546342,130,0.0010231582054984756,1
6,151.91220517229138,100.50012576239314,220,0.002368236668875197,1
17,123.44725287143793,105.8219351282292,115,-1,1
6,90.72220829944126,109.71432059258223,34,0,1
6,40,239,1,0,1
6,90.73073688428849,109.7147042453289,32,0,1
6,90.73073688428849,109.7147042453289,32,0,1
6,90.72208076983225,109.71428570896387,34,0,1
6,51.25,113,4,30.390392780303955,1
17,57.46484375,103.953125,10,-1,1
6,349.28125,118.25,7,0.0413970947265625,1
6,46.5,123,2,0,1
17,146,96,5,-1,1
17,272,2,2,-1,1
6,481.11960538280357,120.5535133361731,366,0.002380802964003151,1
6,50.8125,73.6875,5,0,1
17,341.9375,255,6,-1,1
6,232.0162811279297,118.31509399414062,19,0,1
6,409.3019900983323,117.24550666961645,81,0.005277911679513636,1
6,361.4934997558594,116.31768798828125,18,0,1
6,59.3935546875,113.978515625,13,0.0031058788299560547,1
17,128.5,80,4,-1,1
17,100,96,2,-1,1
17,98.74556401166133,97.68836884276706,215,-1,1
6,129.06920638021256,105.71334052923703,39,0.002165079116821289,1
6,380.79803037283625,78.4174932720076,149,0.008606037172970066,1
17,127.25,80,4,-1,1
17,220.25,80,4,-1,1
6,538.7652346342802,117.37083158642054,29,0.0016261935234069824,1
17,93.5,96,2,-1,1
17,218.7067614653564,80.20312516610726,98,-1,1
17,90,80,4,-1,1
6,176.78360720723867,78.6739062834531,30,0.016917139291763306,1
6,66.86950589716434,80.48869331367314,30,0.018075108528137207,1
17,77,96,5,-1,1
17,138,80,4,-1,1
17,71,80,4,-1,1
17,73,80,4,-1,1
17,83,80,4,-1,1
17,79.5,96,2,-1,1
17,82.5,80,4,-1,1
17,81.5,80,4,-1,1
17,79,80,4,-1,1
17,68,80,4,-1,1
17,72,80,4,-1,1
17,131.5,80,4,-1,1
6,51.78515625,81.046875,11,4.966247797012329,1
6,79.63248392392987,113.49938713273222,72,2.5183117983397096,1
6,48.625,79.875,4,0,1
6,250.4079297213646,111.91129494677455,67,0.0399619247764349,1
6,76.24331984038648,114.72425302244457,64,2.542179680604022,1
6,78.68277835845947,113.5000114440918,23,5.039525032043457,1
6,83.33009767532349,114.7392635345459,24,2.4954299926757812,1
17,93.5,96,2,-1,1
17,112.50272944691605,99.19277649596333,225,-1,1
6,45.78515625,101.046875,11,12.21443510055542,1
17,163.78930950164795,98.54299736022949,21,-1,1
17,128.5,80,4,-1,1
17,282.9269112941081,110.01758122218293,247,-1,1
6,679.3890280292715,93.94304612420814,45,0.00333375483751297,1
17,204.25,80,4,-1,1
17,178.75,80,4,-1,1
6,272.81610107421875,172.49627685546875,17,0.0006430149078369141,1
6,353.06610107421875,172.0842742919922,17,0.0018918514251708984,1
17,93.23095703125,83.3017578125,12,-1,1
17,105,96,2,-1,1
6,278.49285888671875,101.63084411621094,17,0.00047516822814941406,1
17,129.25,80,4,-1,1
6,91.8713706264025,96.45198604442339,40,0.016866883262991905,1
17,136.1875,85.25,6,-1,1
17,211,80,4,-1,1
6,64.12591314315796,163.1467010974884,24,0.6082063466310501,1
17,437.9850244522095,2,22,-1,1
17,70,96,2,-1,1
6,665.2647134881809,88.83219133801687,4322,0.0018375142128940198,1
17,90,96,2,-1,1
17,100,96,2,-1,1
6,371.0386498980224,111.4346868051216,31,0.009230434894561768,1
17,394.98194946428714,100.43916784428957,71,-1,1
17,63,128,2,-1,1
17,86,96,3,-1,1
6,327.99365234375,91.6627197265625,14,0.010709047317504883,1
6,156.09375,127.4140625,8,0,1
17,69,128,1,-1,1
17,75.76081848144531,84.4765625,19,-1,1
17,84.5,96,2,-1,1
6,121.84502409254948,109.9999989857672,47,0.013640046119689941,1
17,81,128,2,-1,1
6,1062.5,85,2,0,1
6,40.75,157.8125,6,0,1
6,249.93528667252394,158.85714107449166,36,0,1
17,61,128,1,-1,1
17,100.5,96,2,-1,1
17,114.6451416015625,98.28857421875,16,-1,1
17,89.5,96,2,-1,1
17,205.5,96,2,-1,1
17,156.91803741455078,83.78167724609375,19,-1,1
17,148.85183931298616,84.27773645628434,88,-1,1
6,40.5,89.5,2,0,1
6,67.34264680403612,80.87369326719318,55,2.5125172310508788,1
17,89,96,2,-1,1
17,205.23046875,96.078125,10,-1,1
17,74,80,4,-1,1
17,161.8289794921875,95.603515625,14,-1,1
6,45.78515625,101.046875,11,10.05472207069397,1
6,59.74870491027832,80.7383041381836,22,5.004499912261963,1
17,102,96,2,-1,1
6,47.13693707268541,84.27199125593481,53,1.2627238249406219,1
17,119,80,4,-1,1
17,82.5,96,2,-1,1
17,159.93728743121028,111.04400673136115,31,-1,1
6,81.674560546875,62.4091796875,15,0.020576000213623047,1
6,310.04889982294344,100.00144324599265,367,0.028398770819961866,1
17,240.5,80,4,-1,1
6,329.640625,162.171875,9,0,1
6,329.765625,161.5390625,9,0,1
17,74.5,96,2,-1,1
6,97.69328816980124,198.86247488390654,31,0.004456847906112671,1
6,66.2535400390625,196.55377197265625,16,0.0035830140113830566,1
6,91.105964793358,199.74843436048832,34,0.002158522605895996,1
6,95.150390625,199.48193359375,12,0,1
17,187.25,80,4,-1,1
6,109.47974963486195,198.77660787850618,29,0.0033889710903167725,1
6,91.9140625,197.69140625,10,0,1
6,69.7802734375,198.02899169921875,15,0.008383035659790039,1
6,73.10034261178225,198.13278939621523,33,0.00261881947517395,1
6,363.25847062377966,154.70396061674703,72,0.0007655954104848206,1
6,68.453125,199.0888671875,11,0,1
6,111.21453136159107,199.3330019826535,34,0.002536587417125702,1
6,92.88509368896484,199.7330837249756,20,0.004694461822509766,1
6,87.98583984375,199.5521240234375,14,0,1
6,127.89036082755742,76.80902290586491,47,0.04633530823048204,1
17,72,80,4,-1,1
17,61,96,2,-1,1
17,128.75,80,4,-1,1
17,83.5,80,4,-1,1
6,497.86506887723385,124.7879121539195,71,0.0019140305594191886,1
6,251.09341355942888,74.42864720262878,37,0.06755423080176115,1
6,46.5,123.5,2,0,1
17,233.5,80,4,-1,1
6,126.9375,124.484375,7,0,1
17,61.2177734375,87.7548828125,14,-1,1
6,58.8671875,77.259765625,10,0,1
17,65,96,2,-1,1
6,112.25963356997818,77.62740595755167,33,0.004732497036457062,1
6,129.75504678487778,77.52462247759104,28,0.013301551342010498,1
6,127.3238513469696,76.81716567277908,25,0.028412312269210815,1
6,86.921875,72.072265625,10,0.030513405799865723,1
6,111.341796875,76.40869140625,12,0,1
6,170.9364013671875,77.76382446289062,16,0.0013064146041870117,1
17,178,96,2,-1,1
6,606.6342835912947,123.64591409842251,36,0.0030951276421546936,1
6,125.8516845703125,77.60171508789062,16,0.0029494762420654297,1
17,254.75,255,3,-1,1
6,119.810546875,77.4927978515625,14,4.38690185546875e-05,1
6,144.21051025390625,76.45808410644531,17,0.0017349720001220703,1
6,124.78076171875,76.46694946289062,16,0.001889944076538086,1
6,166.89317476400174,76.50059345021145,35,0.004601534456014633,1
6,141.7783203125,77.45733642578125,15,0.0007469654083251953,1
6,40.0079812673046,86.49954627042035,320,0.0032803254244198558,1
17,73,80,4,-1,1
17,236,255,4,-1,1
6,187.875,122.9375,6,0,1
6,721.8287005014694,45.32240949203975,371,0.0838338128782476,1
6,438.6350797644972,124.01870171500794,80,0.00139377959567355,1
6,55.689453125,85.56787109375,12,0.0008440017700195312,1
17,61,128,1,-1,1
6,425.8144245147705,124.72654628753662,22,0.002911090850830078,1
6,602.1557922363281,122.31224060058594,18,0,1
6,387.63330078125,124.183349609375,14,0,1
6,736.6240844726562,116.62448120117188,17,0,1
6,631.38330078125,121.933349609375,14,0,1
17,69,128,2,-1,1
6,72.6875,98.703125,7,7.700920104980469e-05,1
6,93.01150876266381,121.11584688504699,133,0.0008858125063788691,1
6,79.72359466552734,82.24294471740723,20,0.013318419456481934,1
17,66,128,1,-1,1
17,127.41401624679565,95.94055557250977,22,-1,1
